09:22:41.277 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - [AUTH] success
09:22:54.389 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATW.L, vpSize 70304, data [ATW.L, ATW.L London PLC, CAD, XLON/LSE-SETS, 731]
09:22:54.389 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATW.N, vpSize 70304, data [ATW.N, ATW.N Corporation, USD, XNGS/NAS-GSM, 205]
09:22:54.389 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATW.OQ, vpSize 70304, data [ATW.OQ, ATW.OQ Co., EUR, XNYS/NYS-MAIN, 17]
09:22:54.389 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATW.AS, vpSize 70304, data [ATW.AS, ATW.AS B.V, CAD, XAMS/ENA-MAIN, 157]
09:22:54.390 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATX.L, vpSize 70304, data [ATX.L, ATX.L London PLC, CAD, XLON/LSE-SETS, 352]
09:22:54.390 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATX.N, vpSize 70304, data [ATX.N, ATX.N Corporation, EUR, XNGS/NAS-GSM, 964]
09:22:54.390 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATX.OQ, vpSize 70304, data [ATX.OQ, ATX.OQ Co., USD, XNYS/NYS-MAIN, 668]
09:22:54.390 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATX.AS, vpSize 70304, data [ATX.AS, ATX.AS B.V, GBX, XAMS/ENA-MAIN, 545]
09:22:54.390 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATY.L, vpSize 70304, data [ATY.L, ATY.L London PLC, GBX, XLON/LSE-SETS, 475]
09:22:54.390 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATY.N, vpSize 70304, data [ATY.N, ATY.N Corporation, GBX, XNGS/NAS-GSM, 453]
09:22:54.390 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATY.OQ, vpSize 70304, data [ATY.OQ, ATY.OQ Co., EUR, XNYS/NYS-MAIN, 665]
09:22:54.390 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATY.AS, vpSize 70304, data [ATY.AS, ATY.AS B.V, CAD, XAMS/ENA-MAIN, 10]
09:22:54.390 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATZ.L, vpSize 70304, data [ATZ.L, ATZ.L London PLC, GBX, XLON/LSE-SETS, 33]
09:22:54.390 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATZ.N, vpSize 70304, data [ATZ.N, ATZ.N Corporation, CAD, XNGS/NAS-GSM, 173]
09:22:54.390 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATZ.OQ, vpSize 70304, data [ATZ.OQ, ATZ.OQ Co., CAD, XNYS/NYS-MAIN, 229]
09:22:54.391 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATZ.AS, vpSize 70304, data [ATZ.AS, ATZ.AS B.V, USD, XAMS/ENA-MAIN, 168]
09:22:54.391 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUA.L, vpSize 70304, data [AUA.L, AUA.L London PLC, CAD, XLON/LSE-SETS, 395]
09:22:54.391 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUA.N, vpSize 70304, data [AUA.N, AUA.N Corporation, GBX, XNGS/NAS-GSM, 87]
09:22:54.391 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUA.OQ, vpSize 70304, data [AUA.OQ, AUA.OQ Co., USD, XNYS/NYS-MAIN, 60]
09:22:54.391 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUA.AS, vpSize 70304, data [AUA.AS, AUA.AS B.V, EUR, XAMS/ENA-MAIN, 340]
09:22:54.391 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUB.L, vpSize 70304, data [AUB.L, AUB.L London PLC, EUR, XLON/LSE-SETS, 745]
09:22:54.391 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUB.N, vpSize 70304, data [AUB.N, AUB.N Corporation, CAD, XNGS/NAS-GSM, 57]
09:22:54.391 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUB.OQ, vpSize 70304, data [AUB.OQ, AUB.OQ Co., CAD, XNYS/NYS-MAIN, 340]
09:22:54.391 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUB.AS, vpSize 70304, data [AUB.AS, AUB.AS B.V, EUR, XAMS/ENA-MAIN, 818]
09:22:54.391 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUC.L, vpSize 70304, data [AUC.L, AUC.L London PLC, EUR, XLON/LSE-SETS, 96]
09:22:54.391 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUC.N, vpSize 70304, data [AUC.N, AUC.N Corporation, USD, XNGS/NAS-GSM, 356]
09:22:54.391 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUC.OQ, vpSize 70304, data [AUC.OQ, AUC.OQ Co., USD, XNYS/NYS-MAIN, 199]
09:22:54.392 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUC.AS, vpSize 70304, data [AUC.AS, AUC.AS B.V, USD, XAMS/ENA-MAIN, 838]
09:22:54.392 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUD.L, vpSize 70304, data [AUD.L, AUD.L London PLC, CAD, XLON/LSE-SETS, 278]
09:22:54.392 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUD.N, vpSize 70304, data [AUD.N, AUD.N Corporation, CAD, XNGS/NAS-GSM, 586]
09:22:54.392 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUD.OQ, vpSize 70304, data [AUD.OQ, AUD.OQ Co., GBX, XNYS/NYS-MAIN, 414]
09:22:54.392 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUD.AS, vpSize 70304, data [AUD.AS, AUD.AS B.V, CAD, XAMS/ENA-MAIN, 120]
09:22:54.392 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUE.L, vpSize 70304, data [AUE.L, AUE.L London PLC, USD, XLON/LSE-SETS, 922]
09:22:54.392 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUE.N, vpSize 70304, data [AUE.N, AUE.N Corporation, CAD, XNGS/NAS-GSM, 784]
09:22:54.392 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUE.OQ, vpSize 70304, data [AUE.OQ, AUE.OQ Co., EUR, XNYS/NYS-MAIN, 952]
09:22:54.392 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUE.AS, vpSize 70304, data [AUE.AS, AUE.AS B.V, CAD, XAMS/ENA-MAIN, 425]
09:22:54.393 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUF.L, vpSize 70304, data [AUF.L, AUF.L London PLC, GBX, XLON/LSE-SETS, 854]
09:22:54.393 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUF.N, vpSize 70304, data [AUF.N, AUF.N Corporation, CAD, XNGS/NAS-GSM, 851]
09:22:54.393 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUF.OQ, vpSize 70304, data [AUF.OQ, AUF.OQ Co., CAD, XNYS/NYS-MAIN, 571]
09:22:54.393 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUF.AS, vpSize 70304, data [AUF.AS, AUF.AS B.V, EUR, XAMS/ENA-MAIN, 918]
09:22:54.393 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUG.L, vpSize 70304, data [AUG.L, AUG.L London PLC, GBX, XLON/LSE-SETS, 927]
09:22:54.393 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUG.N, vpSize 70304, data [AUG.N, AUG.N Corporation, EUR, XNGS/NAS-GSM, 508]
09:22:54.393 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUG.OQ, vpSize 70304, data [AUG.OQ, AUG.OQ Co., USD, XNYS/NYS-MAIN, 911]
09:22:54.393 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUG.AS, vpSize 70304, data [AUG.AS, AUG.AS B.V, EUR, XAMS/ENA-MAIN, 410]
09:22:54.393 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUH.L, vpSize 70304, data [AUH.L, AUH.L London PLC, EUR, XLON/LSE-SETS, 969]
09:22:54.393 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUH.N, vpSize 70304, data [AUH.N, AUH.N Corporation, CAD, XNGS/NAS-GSM, 950]
09:22:54.393 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUH.OQ, vpSize 70304, data [AUH.OQ, AUH.OQ Co., EUR, XNYS/NYS-MAIN, 376]
09:22:54.394 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUH.AS, vpSize 70304, data [AUH.AS, AUH.AS B.V, GBX, XAMS/ENA-MAIN, 293]
09:22:54.394 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUI.L, vpSize 70304, data [AUI.L, AUI.L London PLC, USD, XLON/LSE-SETS, 748]
09:22:54.394 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUI.N, vpSize 70304, data [AUI.N, AUI.N Corporation, CAD, XNGS/NAS-GSM, 740]
09:22:54.394 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUI.OQ, vpSize 70304, data [AUI.OQ, AUI.OQ Co., CAD, XNYS/NYS-MAIN, 418]
09:22:54.394 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUI.AS, vpSize 70304, data [AUI.AS, AUI.AS B.V, USD, XAMS/ENA-MAIN, 489]
09:22:54.394 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUJ.L, vpSize 70304, data [AUJ.L, AUJ.L London PLC, USD, XLON/LSE-SETS, 612]
09:22:54.394 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUJ.N, vpSize 70304, data [AUJ.N, AUJ.N Corporation, EUR, XNGS/NAS-GSM, 46]
09:22:54.394 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUJ.OQ, vpSize 70304, data [AUJ.OQ, AUJ.OQ Co., CAD, XNYS/NYS-MAIN, 68]
09:22:54.394 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUJ.AS, vpSize 70304, data [AUJ.AS, AUJ.AS B.V, GBX, XAMS/ENA-MAIN, 0]
09:22:54.394 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUK.L, vpSize 70304, data [AUK.L, AUK.L London PLC, CAD, XLON/LSE-SETS, 66]
09:22:54.394 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUK.N, vpSize 70304, data [AUK.N, AUK.N Corporation, EUR, XNGS/NAS-GSM, 218]
09:22:54.394 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUK.OQ, vpSize 70304, data [AUK.OQ, AUK.OQ Co., CAD, XNYS/NYS-MAIN, 104]
09:22:54.394 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUK.AS, vpSize 70304, data [AUK.AS, AUK.AS B.V, GBX, XAMS/ENA-MAIN, 273]
09:22:54.394 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUL.L, vpSize 70304, data [AUL.L, AUL.L London PLC, USD, XLON/LSE-SETS, 678]
09:22:54.394 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUL.N, vpSize 70304, data [AUL.N, AUL.N Corporation, EUR, XNGS/NAS-GSM, 756]
09:22:54.394 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUL.OQ, vpSize 70304, data [AUL.OQ, AUL.OQ Co., EUR, XNYS/NYS-MAIN, 246]
09:22:54.394 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUL.AS, vpSize 70304, data [AUL.AS, AUL.AS B.V, USD, XAMS/ENA-MAIN, 707]
09:22:54.394 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUM.L, vpSize 70304, data [AUM.L, AUM.L London PLC, CAD, XLON/LSE-SETS, 998]
09:22:54.394 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUM.N, vpSize 70304, data [AUM.N, AUM.N Corporation, USD, XNGS/NAS-GSM, 8]
09:22:54.394 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUM.OQ, vpSize 70304, data [AUM.OQ, AUM.OQ Co., EUR, XNYS/NYS-MAIN, 286]
09:22:54.394 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUM.AS, vpSize 70304, data [AUM.AS, AUM.AS B.V, CAD, XAMS/ENA-MAIN, 654]
09:22:54.395 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUN.L, vpSize 70304, data [AUN.L, AUN.L London PLC, GBX, XLON/LSE-SETS, 69]
09:22:54.395 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUN.N, vpSize 70304, data [AUN.N, AUN.N Corporation, GBX, XNGS/NAS-GSM, 44]
09:22:54.395 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUN.OQ, vpSize 70304, data [AUN.OQ, AUN.OQ Co., EUR, XNYS/NYS-MAIN, 573]
09:22:54.395 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUN.AS, vpSize 70304, data [AUN.AS, AUN.AS B.V, USD, XAMS/ENA-MAIN, 78]
09:22:54.395 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUO.L, vpSize 70304, data [AUO.L, AUO.L London PLC, EUR, XLON/LSE-SETS, 535]
09:22:54.395 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUO.N, vpSize 70304, data [AUO.N, AUO.N Corporation, USD, XNGS/NAS-GSM, 673]
09:22:54.395 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUO.OQ, vpSize 70304, data [AUO.OQ, AUO.OQ Co., USD, XNYS/NYS-MAIN, 548]
09:22:54.395 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUO.AS, vpSize 70304, data [AUO.AS, AUO.AS B.V, CAD, XAMS/ENA-MAIN, 721]
09:22:54.395 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUP.L, vpSize 70304, data [AUP.L, AUP.L London PLC, EUR, XLON/LSE-SETS, 289]
09:22:54.395 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUP.N, vpSize 70304, data [AUP.N, AUP.N Corporation, CAD, XNGS/NAS-GSM, 297]
09:22:54.395 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUP.OQ, vpSize 70304, data [AUP.OQ, AUP.OQ Co., GBX, XNYS/NYS-MAIN, 341]
09:22:54.395 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUP.AS, vpSize 70304, data [AUP.AS, AUP.AS B.V, USD, XAMS/ENA-MAIN, 461]
09:22:54.395 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUQ.L, vpSize 70304, data [AUQ.L, AUQ.L London PLC, CAD, XLON/LSE-SETS, 371]
09:22:54.395 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUQ.N, vpSize 70304, data [AUQ.N, AUQ.N Corporation, EUR, XNGS/NAS-GSM, 439]
09:22:54.395 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUQ.OQ, vpSize 70304, data [AUQ.OQ, AUQ.OQ Co., EUR, XNYS/NYS-MAIN, 967]
09:22:54.395 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AUQ.AS, vpSize 70304, data [AUQ.AS, AUQ.AS B.V, EUR, XAMS/ENA-MAIN, 949]
09:22:54.457 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - [VP] updates 141 for user-0e81f2ed-192e-474f-b41a-b7d342615847 rowSize = 70304
09:22:54.457 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATH.AS, vpSize 70304, data [ATH.AS, ATH.AS B.V, GBX, XAMS/ENA-MAIN, 161]
09:22:54.458 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATI.L, vpSize 70304, data [ATI.L, ATI.L London PLC, CAD, XLON/LSE-SETS, 858]
09:22:54.458 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATI.N, vpSize 70304, data [ATI.N, ATI.N Corporation, CAD, XNGS/NAS-GSM, 944]
09:22:54.458 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATI.OQ, vpSize 70304, data [ATI.OQ, ATI.OQ Co., USD, XNYS/NYS-MAIN, 114]
09:22:54.458 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATI.AS, vpSize 70304, data [ATI.AS, ATI.AS B.V, EUR, XAMS/ENA-MAIN, 289]
09:22:54.458 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATJ.L, vpSize 70304, data [ATJ.L, ATJ.L London PLC, CAD, XLON/LSE-SETS, 476]
09:22:54.458 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATJ.N, vpSize 70304, data [ATJ.N, ATJ.N Corporation, CAD, XNGS/NAS-GSM, 616]
09:22:54.458 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATJ.OQ, vpSize 70304, data [ATJ.OQ, ATJ.OQ Co., EUR, XNYS/NYS-MAIN, 8]
09:22:54.458 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATJ.AS, vpSize 70304, data [ATJ.AS, ATJ.AS B.V, EUR, XAMS/ENA-MAIN, 233]
09:22:54.459 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATK.L, vpSize 70304, data [ATK.L, ATK.L London PLC, USD, XLON/LSE-SETS, 965]
09:22:54.459 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATK.N, vpSize 70304, data [ATK.N, ATK.N Corporation, EUR, XNGS/NAS-GSM, 725]
09:22:54.459 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATK.OQ, vpSize 70304, data [ATK.OQ, ATK.OQ Co., EUR, XNYS/NYS-MAIN, 11]
09:22:54.459 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATK.AS, vpSize 70304, data [ATK.AS, ATK.AS B.V, USD, XAMS/ENA-MAIN, 322]
09:22:54.459 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATL.L, vpSize 70304, data [ATL.L, ATL.L London PLC, CAD, XLON/LSE-SETS, 294]
09:22:54.459 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATL.N, vpSize 70304, data [ATL.N, ATL.N Corporation, CAD, XNGS/NAS-GSM, 741]
09:22:54.459 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATL.OQ, vpSize 70304, data [ATL.OQ, ATL.OQ Co., USD, XNYS/NYS-MAIN, 595]
09:22:54.459 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATL.AS, vpSize 70304, data [ATL.AS, ATL.AS B.V, EUR, XAMS/ENA-MAIN, 743]
09:22:54.459 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATM.L, vpSize 70304, data [ATM.L, ATM.L London PLC, GBX, XLON/LSE-SETS, 346]
09:22:54.460 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATM.N, vpSize 70304, data [ATM.N, ATM.N Corporation, EUR, XNGS/NAS-GSM, 705]
09:22:54.460 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATM.OQ, vpSize 70304, data [ATM.OQ, ATM.OQ Co., CAD, XNYS/NYS-MAIN, 632]
09:22:54.460 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATM.AS, vpSize 70304, data [ATM.AS, ATM.AS B.V, GBX, XAMS/ENA-MAIN, 126]
09:22:54.460 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATN.L, vpSize 70304, data [ATN.L, ATN.L London PLC, EUR, XLON/LSE-SETS, 736]
09:22:54.460 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATN.N, vpSize 70304, data [ATN.N, ATN.N Corporation, GBX, XNGS/NAS-GSM, 940]
09:22:54.460 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATN.OQ, vpSize 70304, data [ATN.OQ, ATN.OQ Co., GBX, XNYS/NYS-MAIN, 710]
09:22:54.460 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATN.AS, vpSize 70304, data [ATN.AS, ATN.AS B.V, GBX, XAMS/ENA-MAIN, 429]
09:22:54.460 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATO.L, vpSize 70304, data [ATO.L, ATO.L London PLC, EUR, XLON/LSE-SETS, 584]
09:22:54.460 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATO.N, vpSize 70304, data [ATO.N, ATO.N Corporation, USD, XNGS/NAS-GSM, 200]
09:22:54.460 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATO.OQ, vpSize 70304, data [ATO.OQ, ATO.OQ Co., CAD, XNYS/NYS-MAIN, 841]
09:22:54.460 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATO.AS, vpSize 70304, data [ATO.AS, ATO.AS B.V, EUR, XAMS/ENA-MAIN, 583]
09:22:54.460 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATP.L, vpSize 70304, data [ATP.L, ATP.L London PLC, USD, XLON/LSE-SETS, 450]
09:22:54.460 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATP.N, vpSize 70304, data [ATP.N, ATP.N Corporation, USD, XNGS/NAS-GSM, 870]
09:22:54.460 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATP.OQ, vpSize 70304, data [ATP.OQ, ATP.OQ Co., GBX, XNYS/NYS-MAIN, 775]
09:22:54.460 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATP.AS, vpSize 70304, data [ATP.AS, ATP.AS B.V, EUR, XAMS/ENA-MAIN, 735]
09:22:54.460 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATQ.L, vpSize 70304, data [ATQ.L, ATQ.L London PLC, CAD, XLON/LSE-SETS, 540]
09:22:54.460 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATQ.N, vpSize 70304, data [ATQ.N, ATQ.N Corporation, USD, XNGS/NAS-GSM, 924]
09:22:54.460 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATQ.OQ, vpSize 70304, data [ATQ.OQ, ATQ.OQ Co., USD, XNYS/NYS-MAIN, 58]
09:22:54.460 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATQ.AS, vpSize 70304, data [ATQ.AS, ATQ.AS B.V, CAD, XAMS/ENA-MAIN, 378]
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATR.L, vpSize 70304, data [ATR.L, ATR.L London PLC, EUR, XLON/LSE-SETS, 514]
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATR.N, vpSize 70304, data [ATR.N, ATR.N Corporation, GBX, XNGS/NAS-GSM, 38]
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATR.OQ, vpSize 70304, data [ATR.OQ, ATR.OQ Co., USD, XNYS/NYS-MAIN, 197]
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATR.AS, vpSize 70304, data [ATR.AS, ATR.AS B.V, GBX, XAMS/ENA-MAIN, 591]
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATS.L, vpSize 70304, data [ATS.L, ATS.L London PLC, EUR, XLON/LSE-SETS, 110]
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATS.N, vpSize 70304, data [ATS.N, ATS.N Corporation, USD, XNGS/NAS-GSM, 295]
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATS.OQ, vpSize 70304, data [ATS.OQ, ATS.OQ Co., USD, XNYS/NYS-MAIN, 940]
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATS.AS, vpSize 70304, data [ATS.AS, ATS.AS B.V, CAD, XAMS/ENA-MAIN, 7]
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATT.L, vpSize 70304, data [ATT.L, ATT.L London PLC, USD, XLON/LSE-SETS, 375]
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATT.N, vpSize 70304, data [ATT.N, ATT.N Corporation, USD, XNGS/NAS-GSM, 726]
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATT.OQ, vpSize 70304, data [ATT.OQ, ATT.OQ Co., USD, XNYS/NYS-MAIN, 390]
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATT.AS, vpSize 70304, data [ATT.AS, ATT.AS B.V, GBX, XAMS/ENA-MAIN, 542]
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATU.L, vpSize 70304, data [ATU.L, ATU.L London PLC, EUR, XLON/LSE-SETS, 155]
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATU.N, vpSize 70304, data [ATU.N, ATU.N Corporation, EUR, XNGS/NAS-GSM, 356]
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATU.OQ, vpSize 70304, data [ATU.OQ, ATU.OQ Co., GBX, XNYS/NYS-MAIN, 436]
09:22:54.461 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATU.AS, vpSize 70304, data [ATU.AS, ATU.AS B.V, CAD, XAMS/ENA-MAIN, 738]
